,unidad_academica,nro_inscripcion,carrera,regular,cnt_readmisiones,calidad,fecha_ingreso_alumno,anio_plan_estudios
2282,FCEQN,FCEQN-6764,102,S,0,A,02/04/2014,2003.0
2283,FCEQN,FCEQN-6616,147,N,1.0,P,10/08/2008,2004.0
2284,FCEQN,FCEQN-6839,600,S,1.0,A,03/14/2012,2008.0
2285,FCEQN,FCEQN-7252,111,N,1.0,A,04/13/2009,2005.0
2286,FCEQN,FCEQN-7255,105,N,2.0,P,04/22/2012,2005.0
2287,FCEQN,FCEQN-6866,103,N,2.0,A,03/30/2009,2000.0
2288,FCEQN,FCEQN-6632,114,N,1,P,02/24/2014,2014.0
2289,FCEQN,FCEQN-692,147,S,2.0,A,12/14/2014,
2290,FCEQN,FCEQN-6508,SAC,S,1.0,A,03/15/2014,2007.0
2291,FCEQN,FCEQN-6606,172,S,1.0,A,12/05/2009,2011.0
2292,FCEQN,FCEQN-6691,170,N,1.0,A,03/20/2013,2004.0
2293,FCEQN,FCEQN-7170,600,N,1.0,P,02/05/2007,2008.0
2294,FCEQN,FCEQN-7039,601,N,1.0,A,11/27/2011,2007.0
2295,FCEQN,FCEQN-3534,111,N,1,P,04/18/2011,2009.0
2296,FCEQN,FCEQN-6714,102,S,2.0,A,03/10/2015,2014.0
2297,FCEQN,FCEQN-6587,104,N,1,P,03/11/2014,2008.0
2298,FCEQN,FCEQN-6623,601,S,1,P,12/29/2014,2006.0
2299,FCEQN,FCEQN-7017,105,S,0.0,A,12/04/2013,2007.0
2300,FCEQN,FCEQN-6985,105,N,1.0,A,04/23/2013,2005.0
2301,FCEQN,FCEQN-7053,,S,2,P,03/13/2011,2004.0
2302,FCEQN,FCEQN-6653,111,S,2.0,P,03/16/2013,2011.0
2303,FCEQN,FCEQN-6851,314,N,0.0,A,12/03/2014,2006.0
2304,FCEQN,FCEQN-6538,SAC,N,0.0,P,04/14/2013,2010.0
2305,FCEQN,FCEQN-6778,114,S,0.0,P,04/14/2013,
2306,FCEQN,FCEQN-1834,108,N,0.0,P,12/10/2012,2011.0
2307,FCEQN,FCEQN-6770,111,N,1.0,A,02/28/2012,2014.0
2308,FCEQN,FCEQN-6494,,S,1.0,A,02/04/2015,2008.0
2309,FCEQN,FCEQN-7175,102,S,2.0,A,12/06/2005,2012.0
2310,FCEQN,FCEQN-7032,314,N,1,P,03/29/2015,2009.0
2311,FCEQN,FCEQN-7274,111,S,2.0,A,04/08/2009,2010.0
2312,FCEQN,FCEQN-7276,600,N,2,P,04/06/2009,2009.0
2313,FCEQN,FCEQN-6152,SAC,N,0.0,A,12/10/2007,2010.0
2314,FCEQN,FCEQN-1720,,S,2.0,A,02/05/2011,2009.0
2315,FCEQN,FCEQN-7279,,S,1.0,A,04/26/2014,2010.0
2316,FCEQN,FCEQN-7038,SAC,N,1.0,A,08/16/2006,2009.0
2317,FCEQN,FCEQN-7159,114,N,1.0,A,03/13/2012,2003.0
2318,FCEQN,FCEQN-7313,600,N,1.0,A,04/30/2014,2006.0
2319,FCEQN,FCEQN-7315,600,S,1,P,03/16/2015,2007.0
2320,FCEQN,FCEQN-7316,,S,2.0,A,12/23/1997,2010.0
2321,FCEQN,FCEQN-7317,106,N,1,P,03/30/2013,2000.0
2322,FCEQN,FCEQN-7318,170,N,0.0,P,12/17/2012,
2323,FCEQN,FCEQN-7319,170,S,0.0,A,04/20/2014,2010.0
2324,FCEQN,FCEQN-7320,600,N,1,P,02/01/2011,2007.0
2325,FCEQN,FCEQN-7321,,S,2.0,A,12/12/2007,2003.0
2326,FCEQN,FCEQN-7322,172,S,1.0,A,,2005.0
2327,FCEQN,FCEQN-7323,147,N,0.0,A,08/16/2006,2010.0
2328,FCEQN,FCEQN-7325,104,N,1.0,P,02/04/2015,2007.0
2329,FCEQN,FCEQN-7326,143,N,2,P,11/04/2013,2012.0
2330,FCEQN,FCEQN-7327,170,N,0.0,P,02/07/2011,2010.0
2331,FCEQN,FCEQN-7328,314,N,2.0,A,02/12/2013,2014.0
2332,FCEQN,FCEQN-7329,108,N,0.0,A,12/11/2011,2010.0
2333,FCEQN,FCEQN-7332,106,N,1.0,A,12/11/2007,2006.0
2334,FCEQN,FCEQN-7333,108,S,1.0,A,12/14/2010,2014.0
2335,FCEQN,FCEQN-7334,601,N,0,A,02/07/2015,2004.0
2336,FCEQN,FCEQN-7336,106,N,1,P,03/28/2015,2009.0
2337,FCEQN,FCEQN-7337,147,S,1.0,A,01/30/2012,2008.0
2338,FCEQN,FCEQN-7338,172,S,2.0,A,04/09/2012,2006.0
2339,FCEQN,FCEQN-7339,106,N,2.0,P,03/29/2015,2003.0
2340,FCEQN,FCEQN-7340,104,N,2,P,02/18/2012,2007.0
2341,FCEQN,FCEQN-7341,SAC,N,2,P,12/17/2005,2005.0
2342,FCEQN,FCEQN-7342,108,S,2,P,12/18/2013,2000.0
2343,FCEQN,FCEQN-7343,114,S,0.0,P,04/24/2004,2010.0
2344,FCEQN,FCEQN-7344,114,N,2.0,P,03/03/2014,
2345,FCEQN,FCEQN-7345,108,N,1.0,P,04/03/2012,2008.0
2346,FCEQN,FCEQN-7346,147,N,2,P,07/03/2013,2009.0
2347,FCEQN,FCEQN-7347,,S,0.0,A,02/16/2015,
2348,FCEQN,FCEQN-7348,101,N,1.0,P,03/11/2013,2009.0
2349,FCEQN,FCEQN-7349,314,N,1.0,P,11/26/2013,2000.0
2350,FCEQN,FCEQN-7350,601,S,1.0,A,12/01/2013,2003.0
2351,FCEQN,FCEQN-7351,143,S,0.0,A,04/03/2012,2000.0
2352,FCEQN,FCEQN-7354,103,N,0.0,P,03/03/2014,2009.0
2353,FCEQN,FCEQN-7355,601,N,1.0,P,05/02/2005,2000.0
2354,FCEQN,FCEQN-7356,108,N,1,P,04/28/2014,2011.0
2355,FCEQN,FCEQN-7357,101,S,1.0,A,12/07/2013,2005.0
2356,FCEQN,FCEQN-7359,172,S,1.0,A,04/11/2015,2010.0
2357,FCEQN,FCEQN-7360,104,S,0,A,02/17/2015,2011.0
2358,FCEQN,FCEQN-7361,108,N,1.0,A,02/03/2014,2009.0
2359,FCEQN,FCEQN-7362,102,S,2.0,P,03/09/2014,2010.0
2360,FCEQN,FCEQN-7363,600,S,2.0,P,11/30/2013,2011.0
2361,FCEQN,FCEQN-7364,114,N,1.0,A,05/14/2005,2014.0
2362,FCEQN,FCEQN-7365,105,N,0.0,A,04/23/2013,2006.0
2363,FCEQN,FCEQN-7366,111,N,1,P,03/03/2007,2010.0
2364,FCEQN,FCEQN-7367,601,N,1.0,P,02/25/2007,2003.0
2365,FCEQN,FCEQN-7368,102,N,0.0,P,03/13/2012,2011.0
2366,FCEQN,FCEQN-7371,102,S,1.0,A,02/26/2011,2014.0
2367,FCEQN,FCEQN-7375,SAC,N,2,P,03/09/2015,2006.0
2368,FCEQN,FCEQN-7376,105,N,1.0,P,02/03/2014,2000.0
2369,FCEQN,FCEQN-7377,172,S,0.0,A,02/17/2015,2010.0
2370,FCEQN,FCEQN-7378,103,N,1,P,12/21/2011,2000.0
2371,FCEQN,FCEQN-7379,170,S,0.0,A,03/01/2015,2011.0
2372,FCEQN,FCEQN-7380,114,S,1.0,A,04/27/2010,2010.0
2373,FCEQN,FCEQN-7381,601,N,1.0,P,02/01/2014,2011.0
2374,FCEQN,FCEQN-7382,101,N,1.0,P,12/11/2013,2011.0
2375,FCEQN,FCEQN-7383,314,S,1.0,A,08/31/2013,2003.0
2376,FCEQN,FCEQN-7384,601,S,1.0,A,04/09/2012,2014.0
2377,FCEQN,FCEQN-7386,314,S,1.0,A,04/10/2012,2009.0
2378,FCEQN,FCEQN-7387,103,S,1.0,A,03/15/2009,2014.0
2379,FCEQN,FCEQN-7389,111,S,0.0,A,02/10/2014,
2380,FCEQN,FCEQN-7391,101,N,0.0,P,03/29/2014,2010.0
2381,FCEQN,FCEQN-7392,170,S,1.0,A,04/28/2012,2014.0
2382,FCEQN,FCEQN-7393,103,S,2.0,P,02/18/2012,2007.0
2383,FCEQN,FCEQN-7394,601,S,1.0,A,01/29/2012,2014.0
2384,FCEQN,FCEQN-7395,,N,1.0,A,12/22/2013,2014.0
2385,FCEQN,FCEQN-7396,104,N,1.0,A,02/05/2011,2014.0
2386,FCEQN,FCEQN-7398,143,S,1.0,A,05/11/2005,2014.0
2387,FCEQN,FCEQN-7399,172,S,1.0,A,12/07/2014,2007.0
2388,FCEQN,FCEQN-7400,106,S,0.0,A,12/22/2013,2010.0
2389,FCEQN,FCEQN-7401,172,S,0,A,03/30/2009,
2390,FCEQN,FCEQN-7402,170,N,1.0,A,04/28/2012,2003.0
2391,FCEQN,FCEQN-7403,102,N,1.0,A,04/19/2010,2003.0
2392,FCEQN,FCEQN-7404,,N,0.0,A,12/18/2012,2011.0
2393,FCEQN,FCEQN-7405,111,N,0.0,P,03/15/2014,2003.0
2394,FCEQN,FCEQN-7407,,S,2.0,A,03/29/2015,2009.0
2395,FCEQN,FCEQN-7408,600,S,1.0,A,05/15/2005,2008.0
2396,FCEQN,FCEQN-7409,172,N,1.0,A,04/17/2011,2009.0
2397,FCEQN,FCEQN-7410,103,S,1.0,A,04/21/2014,
2398,FCEQN,FCEQN-7411,108,N,0.0,A,02/04/2013,2007.0
2399,FCEQN,FCEQN-7413,147,S,1,P,04/24/2010,2006.0
2400,FCEQN,FCEQN-7414,143,S,2.0,A,12/02/2006,2014.0
2401,FCEQN,FCEQN-7415,,S,1.0,A,12/22/2013,2012.0
2402,FCEQN,FCEQN-7416,108,N,1.0,A,11/04/2013,
2403,FCEQN,FCEQN-7417,,N,1.0,A,08/16/2006,2005.0
2404,FCEQN,FCEQN-7418,104,N,2,P,03/23/2011,2014.0
2405,FCEQN,FCEQN-7420,105,N,2.0,A,12/22/2007,2004.0
2406,FCEQN,FCEQN-7422,101,S,2.0,P,04/28/2012,2000.0
2407,FCEQN,FCEQN-7421,108,N,0.0,A,02/12/2012,2011.0
2408,FCEQN,FCEQN-7424,103,S,1.0,A,06/07/2011,2005.0
2409,FCEQN,FCEQN-7425,111,S,0.0,A,04/20/2013,2010.0
2410,FCEQN,FCEQN-7426,172,N,1.0,A,03/29/2011,2007.0
2411,FCEQN,FCEQN-7427,601,N,0.0,P,12/02/2007,
2412,FCEQN,FCEQN-7428,108,S,1.0,A,03/11/2015,2014.0
2413,FCEQN,FCEQN-7429,601,S,0.0,A,04/21/2014,2000.0
2414,FCEQN,FCEQN-7430,147,S,1.0,A,12/09/2013,2007.0
2415,FCEQN,FCEQN-7431,103,S,1.0,A,12/13/2011,2005.0
2416,FCEQN,FCEQN-7432,102,S,2,P,12/07/2013,2014.0
2417,FCEQN,FCEQN-7433,600,N,0.0,A,04/27/2011,2009.0
2418,FCEQN,FCEQN-7435,172,N,1,P,04/26/2004,2010.0
2419,FCEQN,FCEQN-7436,111,S,2.0,A,03/04/2007,2014.0
2420,FCEQN,FCEQN-7440,102,N,1,P,02/10/1998,2007.0
2421,FCEQN,FCEQN-7441,600,S,2.0,A,04/06/2009,2000.0
2422,FCEQN,FCEQN-7442,600,S,2.0,A,12/26/2010,2014.0
2423,FCEQN,FCEQN-7443,170,S,0,A,02/14/2015,2009.0
2424,FCEQN,FCEQN-7444,104,S,1.0,A,04/18/2012,2009.0
2425,FCEQN,FCEQN-7445,108,N,1.0,A,05/12/2010,2006.0
2426,FCEQN,FCEQN-7446,600,S,1.0,A,12/03/2014,2009.0
2427,FCEQN,FCEQN-7447,147,N,1,P,02/16/2014,2012.0
2428,FCEQN,FCEQN-7448,147,S,1.0,A,11/29/2010,2014.0
2429,FCEQN,FCEQN-7449,601,N,2,P,03/25/2012,2000.0
2430,FCEQN,FCEQN-7450,102,N,2.0,P,02/24/2014,2005.0
2431,FCEQN,FCEQN-7451,172,N,1,P,02/17/2014,2014.0
2432,FCEQN,FCEQN-7452,111,N,1.0,P,04/20/2013,2008.0
2433,FCEQN,FCEQN-7453,SAC,N,0,A,05/10/2011,
2434,FCEQN,FCEQN-7455,172,S,2.0,A,04/26/2004,2014.0
2435,FCEQN,FCEQN-7456,114,N,1.0,P,12/07/2010,2007.0
2436,FCEQN,FCEQN-7459,108,S,1,P,03/13/2012,2004.0
2437,FCEQN,FCEQN-7458,170,S,1.0,A,05/10/2011,2005.0
2438,FCEQN,FCEQN-7460,147,S,1.0,A,04/27/2010,2000.0
2439,FCEQN,FCEQN-7461,314,S,1.0,A,02/16/2015,2006.0
2440,FCEQN,FCEQN-7462,314,N,1,P,04/08/2014,
2441,FCEQN,FCEQN-7463,,S,0,A,04/21/2010,
2442,FCEQN,FCEQN-7464,103,N,1.0,A,06/07/2011,2007.0
2443,FCEQN,FCEQN-7465,103,N,1,P,03/16/2014,2004.0
2444,FCEQN,FCEQN-7466,SAC,N,2.0,P,03/30/2014,2009.0
2445,FCEQN,FCEQN-7467,600,N,0.0,A,12/23/1997,2010.0
2446,FCEQN,FCEQN-7469,170,S,0.0,A,12/17/2007,2014.0
2447,FCEQN,FCEQN-7470,143,S,1.0,P,11/28/2012,2008.0
2448,FCEQN,FCEQN-7471,114,N,2,P,03/15/2011,2000.0
2449,FCEQN,FCEQN-7472,106,S,1,P,04/01/2013,2003.0
2450,FCEQN,FCEQN-7474,103,N,0.0,A,05/04/2015,2009.0
2451,FCEQN,FCEQN-7475,111,N,1,P,12/14/2011,2007.0
2452,FCEQN,FCEQN-7477,600,S,1.0,A,12/26/2005,2007.0
2453,FCEQN,FCEQN-7478,147,S,2.0,A,12/14/2014,2014.0
2454,FCEQN,FCEQN-7479,SAC,N,0.0,A,04/06/2015,
2455,FCEQN,FCEQN-7480,106,S,2.0,A,02/16/2014,
2456,FCEQN,FCEQN-7481,103,S,0.0,P,02/04/2012,
2457,FCEQN,FCEQN-7483,102,S,0.0,A,02/12/2012,2004.0
2458,FCEQN,FCEQN-7484,601,S,2.0,A,02/02/2014,2005.0
2459,FCEQN,FCEQN-7485,106,S,2.0,A,12/22/2014,2005.0
2460,FCEQN,FCEQN-7487,101,S,0.0,A,02/04/2013,2014.0
2461,FCEQN,FCEQN-7488,600,N,1.0,A,04/24/2011,
2462,FCEQN,FCEQN-7489,114,N,1.0,P,04/24/2010,2007.0
2463,FCEQN,FCEQN-7490,314,S,2.0,A,02/09/2015,2003.0
2464,FCEQN,FCEQN-7491,601,S,0,A,12/03/2014,2007.0
2465,FCEQN,FCEQN-7492,106,S,1.0,A,04/05/2014,2010.0
2466,FCEQN,FCEQN-7493,600,N,0.0,A,05/10/2011,2007.0
2467,FCEQN,FCEQN-7494,601,N,1.0,A,12/28/2014,2006.0
2468,FCEQN,FCEQN-7496,114,N,2.0,A,12/02/2012,2014.0
2469,FCEQN,FCEQN-7497,102,S,0.0,P,04/22/2014,2011.0
2470,FCEQN,FCEQN-7498,172,S,1,P,12/12/2010,2012.0
2471,FCEQN,FCEQN-7499,172,S,1.0,P,03/16/2015,2007.0
2472,FCEQN,FCEQN-7500,147,N,1.0,A,12/27/2014,2004.0
2473,FCEQN,FCEQN-7501,SAC,N,1,P,03/26/2011,
2474,FCEQN,FCEQN-7502,172,N,2.0,A,03/14/2015,2012.0
2475,FCEQN,FCEQN-7503,111,S,1.0,P,02/15/2011,2007.0
2476,FCEQN,FCEQN-7504,170,S,1.0,A,02/08/1995,2014.0
2477,FCEQN,FCEQN-7505,170,N,1.0,A,03/22/2014,2000.0
2478,FCEQN,FCEQN-7506,SAC,S,1,P,03/17/2015,2012.0
2479,FCEQN,FCEQN-7508,101,S,2.0,A,05/03/2010,2004.0
2480,FCEQN,FCEQN-7509,SAC,S,1.0,P,12/30/2012,2011.0
2481,FCEQN,FCEQN-7510,143,S,2,P,01/29/2012,2014.0
2482,FCEQN,FCEQN-7511,172,N,2.0,P,12/18/2010,2010.0
2483,FCEQN,FCEQN-7512,600,N,2,P,03/20/2013,2010.0
2484,FCEQN,FCEQN-7513,600,N,1,P,12/27/2010,2009.0
2485,FCEQN,FCEQN-7514,600,S,2.0,A,02/01/2014,2003.0
2486,FCEQN,FCEQN-7515,143,S,1,P,02/15/2011,2009.0
2487,FCEQN,FCEQN-7517,143,S,1.0,A,04/20/2010,2011.0
2488,FCEQN,FCEQN-7521,104,S,2.0,A,02/19/2012,2012.0
2489,FCEQN,FCEQN-7522,172,S,1,P,03/04/2012,2014.0
2490,FCEQN,FCEQN-7523,172,N,1.0,A,02/08/2015,2010.0
2491,FCEQN,FCEQN-7524,106,N,1.0,A,12/12/2012,2005.0
2492,FCEQN,FCEQN-7525,143,N,2.0,P,03/22/2015,2009.0
2493,FCEQN,FCEQN-7526,103,S,2.0,A,02/21/2011,2000.0
2494,FCEQN,FCEQN-7527,314,S,2.0,A,03/17/2015,2000.0
2495,FCEQN,FCEQN-7528,101,S,0.0,A,04/08/2014,2006.0
2496,FCEQN,FCEQN-7529,601,S,1.0,A,03/09/2011,2012.0
2497,FCEQN,FCEQN-7531,108,S,1.0,A,03/14/2012,2008.0
2498,FCEQN,FCEQN-7532,147,N,0,A,12/11/2012,2004.0
2499,FCEQN,FCEQN-7533,,S,1.0,A,05/11/2011,2006.0
2500,FCEQN,FCEQN-7534,170,S,1.0,A,12/15/2014,2003.0
2501,FCEQN,FCEQN-7535,SAC,S,2.0,A,05/06/2013,2014.0
2502,FCEQN,FCEQN-7536,147,N,2.0,A,03/28/2011,2007.0
2503,FCEQN,FCEQN-7537,314,S,2.0,A,03/27/2012,2005.0
2504,FCEQN,FCEQN-7538,103,N,0.0,P,05/11/2011,2006.0
2505,FCEQN,FCEQN-7539,170,N,1.0,A,03/29/2011,
2506,FCEQN,FCEQN-7540,147,S,2.0,A,04/29/2013,2011.0
2507,FCEQN,FCEQN-7541,172,S,2.0,A,01/30/2011,2003.0
2508,FCEQN,FCEQN-7542,147,S,0.0,A,12/03/2012,2008.0
2509,FCEQN,FCEQN-7543,104,S,1.0,P,02/07/2006,2009.0
2510,FCEQN,FCEQN-7544,108,N,1.0,P,05/07/2013,
2511,FCEQN,FCEQN-7545,SAC,S,1.0,A,12/14/2011,2008.0
2512,FCEQN,FCEQN-7546,143,S,0.0,A,07/28/2001,2009.0
2513,FCEQN,FCEQN-7547,108,N,2,P,03/01/2015,
2514,FCEQN,FCEQN-7548,104,N,1.0,P,03/29/2015,2012.0
2515,FCEQN,FCEQN-7549,105,S,1.0,A,02/04/2013,2009.0
2516,FCEQN,FCEQN-7550,,S,1.0,A,02/17/2014,2000.0
2517,FCEQN,FCEQN-7551,601,N,1.0,A,12/02/2012,2011.0
2518,FCEQN,FCEQN-7552,314,S,2.0,A,04/20/2011,2009.0
2519,FCEQN,FCEQN-7553,114,S,2,P,02/22/2012,2011.0
2520,FCEQN,FCEQN-7554,105,N,0.0,A,05/09/2005,2006.0
2521,FCEQN,FCEQN-7555,114,N,2.0,A,04/13/2011,2012.0
2522,FCEQN,FCEQN-7556,106,N,0.0,P,05/11/2011,2009.0
2523,FCEQN,FCEQN-7557,172,S,1.0,A,03/05/2013,2009.0
2524,FCEQN,FCEQN-7558,SAC,N,1.0,A,04/07/2012,2011.0
2525,FCEQN,FCEQN-7559,147,S,2.0,A,02/25/2007,
2526,FCEQN,FCEQN-7560,105,S,0.0,A,05/02/2005,2005.0
2527,FCEQN,FCEQN-7561,111,S,0,A,03/29/2015,2010.0
2528,FCEQN,FCEQN-7562,103,S,1.0,A,11/28/2012,
2529,FCEQN,FCEQN-7563,108,S,1,P,03/06/2012,2008.0
2530,FCEQN,FCEQN-7564,143,S,0.0,A,04/11/2012,2014.0
2531,FCEQN,FCEQN-7565,102,S,1.0,A,02/20/2003,2008.0
2532,FCEQN,FCEQN-7566,111,S,1.0,A,12/19/2011,
2533,FCEQN,FCEQN-7569,170,S,1.0,A,03/10/2012,2004.0
2534,FCEQN,FCEQN-7570,108,S,1,P,02/25/2014,2009.0
2535,FCEQN,FCEQN-7571,172,N,1.0,A,12/10/2007,2011.0
2536,FCEQN,FCEQN-7572,600,S,1.0,A,04/01/2013,2007.0
2537,FCEQN,FCEQN-7573,143,N,0.0,P,03/28/2009,2005.0
2538,FCEQN,FCEQN-7574,SAC,N,1,P,04/01/2013,2004.0
2539,FCEQN,FCEQN-7575,108,S,1.0,A,02/03/2013,2003.0
2540,FCEQN,FCEQN-7576,170,N,1,P,11/27/2011,2009.0
2541,FCEQN,FCEQN-7577,108,S,0.0,P,01/31/2011,2009.0
2542,FCEQN,FCEQN-7578,600,N,0.0,P,12/22/2012,2009.0
2543,FCEQN,FCEQN-7580,314,S,0,A,12/06/2011,2000.0
2544,FCEQN,FCEQN-7581,108,S,1.0,A,12/13/2014,2010.0
2545,FCEQN,FCEQN-7582,111,S,1.0,A,02/01/2014,2004.0
2546,FCEQN,FCEQN-7583,600,N,1.0,P,02/04/2006,2008.0
2547,FCEQN,FCEQN-7584,170,N,0.0,P,11/26/2013,2005.0
2548,FCEQN,FCEQN-7585,104,S,0.0,A,03/27/2012,2004.0
2549,FCEQN,FCEQN-7586,103,S,2.0,A,12/10/2012,2007.0
2550,FCEQN,FCEQN-7587,601,N,1.0,A,04/13/2011,2007.0
2551,FCEQN,FCEQN-7590,106,N,1.0,A,03/16/2015,2007.0
2552,FCEQN,FCEQN-7591,170,N,2.0,A,04/15/2012,2012.0
2553,FCEQN,FCEQN-7592,600,S,1.0,A,12/16/2007,2010.0
2554,FCEQN,FCEQN-7593,104,N,1.0,A,05/03/2015,2006.0
2555,FCEQN,FCEQN-7594,SAC,S,2.0,P,12/20/2006,2007.0
2556,FCEQN,FCEQN-7595,106,S,2.0,A,12/18/2005,2005.0
2557,FCEQN,FCEQN-7596,105,N,0.0,P,12/01/2012,2010.0
2558,FCEQN,FCEQN-7597,,S,0.0,A,03/07/2012,2014.0
2559,FCEQN,FCEQN-7598,601,S,0.0,P,12/16/2012,2012.0
2560,FCEQN,FCEQN-7599,601,S,1.0,A,05/17/2010,2010.0
2561,FCEQN,FCEQN-7601,102,N,2,P,12/16/2009,2003.0
2562,FCEQN,FCEQN-7602,114,N,0.0,P,02/05/2014,2006.0
2563,FCEQN,FCEQN-7605,143,N,1.0,A,03/25/2013,2009.0
2564,FCEQN,FCEQN-7606,SAC,S,1,P,03/30/2009,2006.0
2565,FCEQN,FCEQN-7607,108,N,2.0,A,03/10/2012,2014.0
2566,FCEQN,FCEQN-7608,314,N,0.0,P,04/21/2014,2005.0
2567,FCEQN,FCEQN-7609,,S,1.0,A,02/17/2008,2004.0
2568,FCEQN,FCEQN-7611,108,N,0.0,P,04/12/2014,2010.0
2569,FCEQN,FCEQN-7612,108,N,1,P,03/20/2013,2000.0
2570,FCEQN,FCEQN-7613,172,S,2.0,A,04/27/2011,2004.0
2571,FCEQN,FCEQN-7614,143,N,1.0,A,11/25/2013,2007.0
2572,FCEQN,FCEQN-7615,172,S,1,P,12/02/2007,2006.0
2573,FCEQN,FCEQN-7616,SAC,N,0.0,P,02/08/2015,2005.0
2574,FCEQN,FCEQN-7619,SAC,N,1.0,P,03/04/2012,2003.0
2575,FCEQN,FCEQN-7620,105,N,0.0,A,05/04/2015,2009.0
2576,FCEQN,FCEQN-7621,108,S,1.0,A,04/04/2012,2004.0
2577,FCEQN,FCEQN-7623,108,N,1,P,12/21/2014,2004.0
2578,FCEQN,FCEQN-7624,601,S,0.0,A,02/05/2007,2005.0
2579,FCEQN,FCEQN-7625,170,N,2.0,A,01/30/2012,2000.0
2580,FCEQN,FCEQN-7626,111,S,0.0,A,02/07/2006,
2581,FCEQN,FCEQN-7627,600,N,1.0,A,12/20/2010,2006.0
2582,FCEQN,FCEQN-7628,108,S,1.0,A,03/10/2014,2006.0
2583,FCEQN,FCEQN-7631,104,N,1.0,A,05/18/2009,2009.0
2584,FCEQN,FCEQN-7632,106,S,1.0,A,02/18/2013,2005.0
2585,FCEQN,FCEQN-7634,105,S,1.0,A,03/16/2014,
2586,FCEQN,FCEQN-7635,101,N,2.0,A,09/03/2013,2000.0
2587,FCEQN,FCEQN-7637,114,N,1.0,P,03/27/2011,2004.0
2588,FCEQN,FCEQN-7638,147,S,1.0,A,02/14/1998,2004.0
2589,FCEQN,FCEQN-7639,147,N,0.0,A,04/11/2015,2006.0
2590,FCEQN,FCEQN-7640,170,S,2,P,12/22/2012,2008.0
2591,FCEQN,FCEQN-7641,114,N,1.0,P,03/27/2011,
2592,FCEQN,FCEQN-7643,111,S,1.0,A,12/22/2012,2011.0
2593,FCEQN,FCEQN-7644,143,S,2.0,A,02/27/2013,2009.0
2594,FCEQN,FCEQN-7645,SAC,S,0,A,02/01/2012,2003.0
2595,FCEQN,FCEQN-7646,600,S,2.0,A,04/17/2011,2011.0
2596,FCEQN,FCEQN-7647,,N,2.0,P,12/15/2012,2011.0
2597,FCEQN,FCEQN-7648,147,S,1.0,P,05/02/2011,2004.0
2598,FCEQN,FCEQN-7649,108,N,1.0,A,04/30/2012,2000.0
2599,FCEQN,FCEQN-7651,314,S,0.0,A,12/16/2012,2011.0
2600,FCEQN,FCEQN-7652,314,S,0.0,A,04/26/2010,
2601,FCEQN,FCEQN-7653,102,S,2.0,A,12/16/2007,2003.0
2602,FCEQN,FCEQN-7654,105,S,0.0,A,05/17/2010,2006.0
2603,FCEQN,FCEQN-7655,103,S,1.0,A,10/29/2014,2011.0
2604,FCEQN,FCEQN-7656,,S,2.0,A,02/04/2012,2003.0
2605,FCEQN,FCEQN-7657,143,N,1.0,A,12/09/2006,2007.0
2606,FCEQN,FCEQN-7658,170,S,1.0,A,12/01/2013,2008.0
2607,FCEQN,FCEQN-7659,106,S,1.0,A,02/05/2007,2011.0
2608,FCEQN,FCEQN-7660,102,S,2.0,A,04/21/2010,2008.0
2609,FCEQN,FCEQN-7662,170,N,1.0,P,12/21/2014,2004.0
2610,FCEQN,FCEQN-7663,147,N,2.0,A,04/05/2015,2000.0
2611,FCEQN,FCEQN-7664,SAC,N,1,P,05/02/2011,2007.0
2612,FCEQN,FCEQN-7666,114,S,2.0,A,02/24/2015,2004.0
2613,FCEQN,FCEQN-7667,111,S,1.0,P,04/19/2014,2004.0
2614,FCEQN,FCEQN-7669,SAC,N,0.0,P,04/20/2014,2006.0
2615,FCEQN,FCEQN-7670,102,S,0,A,12/04/2007,
2616,FCEQN,FCEQN-7672,111,N,0.0,P,05/05/2015,2004.0
2617,FCEQN,FCEQN-7673,172,S,1.0,P,05/02/2012,2006.0
2618,FCEQN,FCEQN-7674,SAC,N,2.0,A,12/18/2006,2007.0
2619,FCEQN,FCEQN-7675,105,S,1.0,A,03/12/2014,2006.0
2620,FCEQN,FCEQN-7676,314,S,1.0,A,06/07/2015,2010.0
2621,FCEQN,FCEQN-7677,172,S,0.0,A,03/10/2015,2005.0
2622,FCEQN,FCEQN-7678,314,N,2.0,A,03/23/2015,2003.0
2623,FCEQN,FCEQN-7679,106,S,1.0,A,12/11/2011,2008.0
2624,FCEQN,FCEQN-7680,SAC,N,0,A,02/23/2015,
2625,FCEQN,FCEQN-7681,106,N,1.0,A,05/03/2015,2010.0
2626,FCEQN,FCEQN-7682,103,N,1.0,A,12/06/2005,2014.0
2627,FCEQN,FCEQN-7683,314,S,0.0,A,04/26/2004,2003.0
2628,FCEQN,FCEQN-7684,600,S,2.0,P,02/19/2012,2010.0
2629,FCEQN,FCEQN-7685,102,S,1.0,A,02/14/2015,2010.0
2630,FCEQN,FCEQN-7687,104,N,1.0,A,12/11/2011,2003.0
2631,FCEQN,FCEQN-7688,106,S,0.0,A,05/02/2004,2011.0
2632,FCEQN,FCEQN-7691,143,S,2.0,A,12/06/2011,2000.0
2633,FCEQN,FCEQN-7692,147,N,1.0,A,03/09/2013,2010.0
2634,FCEQN,FCEQN-7693,101,S,1,P,04/04/2009,2008.0
2635,FCEQN,FCEQN-7694,147,S,1.0,A,03/26/2014,2010.0
